date,ticker,open,high,low,close,volume,atr,active_side_asof,last_confirmed_side_asof,market_bias_asof,market_bias_after_close,bos_up_on_close_flag,bos_down_on_close_flag,choch_up_on_close_flag,choch_down_on_close_flag,choch_any_on_close_flag,bos_any_on_close_flag,structure_break_event_on_close,structure_break_level_kind_on_close,structure_break_level_value_on_close,structure_break_threshold_on_close,high_break_attempt_on_close_flag,low_break_attempt_on_close_flag,confirmed_high_on_close_flag,confirmed_low_on_close_flag,confirmed_high_label_on_close,confirmed_low_label_on_close,confirmed_high_value_on_close,confirmed_low_value_on_close,confirmed_high_swing_date_on_close,confirmed_low_swing_date_on_close,confirmed_high_bars_to_confirmation_on_close,confirmed_low_bars_to_confirmation_on_close,confirmation_event_on_close,high_candidate_value_asof,high_candidate_date_asof,high_candidate_bars_active_asof,high_candidate_confluence_count_asof,high_candidate_confluence_short_hits_asof,high_candidate_confluence_long_hits_asof,high_candidate_breaks_structure_asof,high_confirmed_value_asof,high_confirmed_swing_date_asof,high_confirmed_available_on_asof,high_confirmed_structure_label_asof,high_confirmed_breaks_structure_asof,low_candidate_value_asof,low_candidate_date_asof,low_candidate_bars_active_asof,low_candidate_confluence_count_asof,low_candidate_confluence_short_hits_asof,low_candidate_confluence_long_hits_asof,low_candidate_breaks_structure_asof,low_confirmed_value_asof,low_confirmed_swing_date_asof,low_confirmed_available_on_asof,low_confirmed_structure_label_asof,low_confirmed_breaks_structure_asof
2021-09-04 23:59:59.999000+00:00,BTC/USDT,50027.09,50582.08,49360.0,49940.74,274956.842,2028.0121428571433,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,48300.0,709.8042500000001,False,False,False,False,,,,,,,,,,51111.0,2021-09-03 23:59:59.999000+00:00,0,6,5,1,True,48300.0,2021-08-14 23:59:59.999000+00:00,2021-08-17 23:59:59.999000+00:00,EQH,True,,,0,0,0,0,False,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-05 23:59:59.999000+00:00,BTC/USDT,49942.2,51950.0,49462.59,51799.57,288984.124,2099.9421428571436,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,48300.0,734.9797500000002,True,False,False,False,,,,,,,,,,51111.0,2021-09-03 23:59:59.999000+00:00,1,6,5,1,True,48300.0,2021-08-14 23:59:59.999000+00:00,2021-08-17 23:59:59.999000+00:00,EQH,True,,,0,0,0,0,False,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-06 23:59:59.999000+00:00,BTC/USDT,51799.56,52830.0,51040.0,52683.97,297734.284,2118.8714285714295,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,48300.0,741.6050000000002,True,False,False,False,,,,,,,,,,51950.0,2021-09-05 23:59:59.999000+00:00,0,6,5,1,True,48300.0,2021-08-14 23:59:59.999000+00:00,2021-08-17 23:59:59.999000+00:00,EQH,True,,,0,0,0,0,False,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-07 23:59:59.999000+00:00,BTC/USDT,52683.98,52950.0,42088.0,46864.39,764140.139,2731.2371428571437,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,52830.0,2021-09-06 23:59:59.999000+00:00,0,6,5,1,True,48300.0,2021-08-14 23:59:59.999000+00:00,2021-08-17 23:59:59.999000+00:00,EQH,True,,,0,0,0,0,False,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-08 23:59:59.999000+00:00,BTC/USDT,46864.38,47347.0,44431.0,46062.29,435803.011,2784.720714285715,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,52830.0,2021-09-06 23:59:59.999000+00:00,1,6,5,1,True,48300.0,2021-08-14 23:59:59.999000+00:00,2021-08-17 23:59:59.999000+00:00,EQH,True,,,0,0,0,0,False,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-09 23:59:59.999000+00:00,BTC/USDT,46060.02,47400.0,45500.0,46413.88,309015.75,2699.0064285714293,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,True,False,HH,,52830.0,,2021-09-06 23:59:59.999000+00:00,,3.0,,confirmed_high,52830.0,2021-09-06 23:59:59.999000+00:00,2,6,5,1,True,48300.0,2021-08-14 23:59:59.999000+00:00,2021-08-17 23:59:59.999000+00:00,EQH,True,,,0,0,0,0,False,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-10 23:59:59.999000+00:00,BTC/USDT,46413.88,47037.5,44120.0,44860.83,343533.069,2703.1114285714293,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,45500.0,2021-09-09 23:59:59.999000+00:00,0,1,1,0,False,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-11 23:59:59.999000+00:00,BTC/USDT,44860.83,45999.0,44737.4,45193.78,194144.115,2726.2721428571435,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,44120.0,2021-09-10 23:59:59.999000+00:00,0,1,1,0,False,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-12 23:59:59.999000+00:00,BTC/USDT,45194.19,46512.2,44746.51,46046.73,223534.63,2707.543571428572,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,44120.0,2021-09-10 23:59:59.999000+00:00,1,2,2,0,False,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-13 23:59:59.999000+00:00,BTC/USDT,46048.02,46933.89,43323.93,44975.96,448942.068,2819.7007142857146,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,True,False,False,,,,,,,,,,,,0,0,0,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,44120.0,2021-09-10 23:59:59.999000+00:00,2,2,2,0,False,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-14 23:59:59.999000+00:00,BTC/USDT,44975.96,47272.98,44692.9,47087.18,277925.721,2892.065714285715,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,43323.93,2021-09-13 23:59:59.999000+00:00,0,5,5,0,True,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-15 23:59:59.999000+00:00,BTC/USDT,47087.18,48440.93,46675.0,48106.12,244226.37,2831.789285714286,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,43323.93,2021-09-13 23:59:59.999000+00:00,1,5,5,0,True,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-16 23:59:59.999000+00:00,BTC/USDT,48106.13,48488.0,47038.21,47745.55,260044.727,2807.574285714286,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,True,,LL,,43323.93,,2021-09-13 23:59:59.999000+00:00,,3.0,confirmed_low,,,0,0,0,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,43323.93,2021-09-13 23:59:59.999000+00:00,2,5,5,0,True,43938.38,2021-08-19 23:59:59.999000+00:00,2021-08-26 23:59:59.999000+00:00,HL,False
2021-09-17 23:59:59.999000+00:00,BTC/USDT,47745.55,48150.0,46750.0,47303.11,226193.34,2709.1457142857143,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,48488.0,2021-09-16 23:59:59.999000+00:00,0,3,3,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,43323.93,2021-09-13 23:59:59.999000+00:00,2021-09-16 23:59:59.999000+00:00,LL,True
2021-09-18 23:59:59.999000+00:00,BTC/USDT,47303.11,48850.0,47044.32,48285.15,207900.413,2750.8314285714287,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,48488.0,2021-09-16 23:59:59.999000+00:00,1,3,3,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,43323.93,2021-09-13 23:59:59.999000+00:00,2021-09-16 23:59:59.999000+00:00,LL,True
2021-09-19 23:59:59.999000+00:00,BTC/USDT,48284.61,48364.64,46840.0,47256.91,212631.933,2682.0621428571426,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,48850.0,2021-09-18 23:59:59.999000+00:00,0,4,4,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,43323.93,2021-09-13 23:59:59.999000+00:00,2021-09-16 23:59:59.999000+00:00,LL,True
2021-09-20 23:59:59.999000+00:00,BTC/USDT,47256.92,47345.0,42467.86,43026.6,600764.629,2902.5721428571424,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,48850.0,2021-09-18 23:59:59.999000+00:00,1,4,4,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,43323.93,2021-09-13 23:59:59.999000+00:00,2021-09-16 23:59:59.999000+00:00,LL,True
2021-09-21 23:59:59.999000+00:00,BTC/USDT,43026.61,43629.6,39503.58,40726.1,683242.002,2421.4307142857137,high,low,bullish,bearish,False,False,False,True,True,False,choch_down,low,43323.93,847.5007499999998,False,False,False,False,,,,,,,,,,48850.0,2021-09-18 23:59:59.999000+00:00,2,4,4,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,43323.93,2021-09-13 23:59:59.999000+00:00,2021-09-16 23:59:59.999000+00:00,LL,True
2021-09-22 23:59:59.999000+00:00,BTC/USDT,40727.83,43989.98,40551.49,43520.0,400849.752,2458.7514285714283,high,low,bearish,bearish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,48850.0,2021-09-18 23:59:59.999000+00:00,3,4,4,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,43323.93,2021-09-13 23:59:59.999000+00:00,2021-09-16 23:59:59.999000+00:00,LL,True
2021-09-23 23:59:59.999000+00:00,BTC/USDT,43520.0,44976.48,43056.0,44828.29,330253.525,2460.214285714286,high,low,bearish,bearish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,48850.0,2021-09-18 23:59:59.999000+00:00,4,4,4,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,43323.93,2021-09-13 23:59:59.999000+00:00,2021-09-16 23:59:59.999000+00:00,LL,True
2021-09-24 23:59:59.999000+00:00,BTC/USDT,44828.29,45134.33,40650.0,42798.49,608595.52,2572.1307142857145,high,low,bearish,bearish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,48850.0,2021-09-18 23:59:59.999000+00:00,5,4,4,0,False,52830.0,2021-09-06 23:59:59.999000+00:00,2021-09-09 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,43323.93,2021-09-13 23:59:59.999000+00:00,2021-09-16 23:59:59.999000+00:00,LL,True
