available_on,event,level_kind,level_value,threshold,market_bias_asof,market_bias_after_close,close
2025-01-20 23:59:59.999000+00:00,bos_up,high,99950.0,1653.0324999999991,bullish,bullish,102247.6
2025-01-21 23:59:59.999000+00:00,bos_up,high,99950.0,1666.4149999999993,bullish,bullish,106114.5
2025-01-22 23:59:59.999000+00:00,bos_up,high,99950.0,1627.3199999999993,bullish,bullish,103664.9
2025-01-23 23:59:59.999000+00:00,bos_up,high,99950.0,1660.4774999999995,bullish,bullish,103864.1
2025-02-25 23:59:59.999000+00:00,choch_down,low,91130.3,1009.2425000000002,bullish,bearish,88639.1
2025-02-26 23:59:59.999000+00:00,bos_down,low,91130.3,1085.6950000000004,bearish,bearish,84208.5
2025-02-27 23:59:59.999000+00:00,bos_down,low,91130.3,1123.3275000000003,bearish,bearish,84668.1
2025-02-28 23:59:59.999000+00:00,bos_down,low,91130.3,1231.2575000000004,bearish,bearish,84299.6
2025-03-01 23:59:59.999000+00:00,bos_down,low,91130.3,1280.4150000000004,bearish,bearish,86007.7
2025-03-03 23:59:59.999000+00:00,bos_down,low,91130.3,1675.0950000000003,bearish,bearish,86192.7
2025-04-22 23:59:59.999000+00:00,choch_up,high,88752.0,1199.9075,bearish,bullish,93404.9
2025-04-23 23:59:59.999000+00:00,bos_up,high,88752.0,1050.6550000000002,bullish,bullish,93632.1
2025-04-24 23:59:59.999000+00:00,bos_up,high,88752.0,1002.4225000000006,bullish,bullish,93931.6
2025-04-25 23:59:59.999000+00:00,bos_up,high,88752.0,942.8500000000007,bullish,bullish,94591.8
2025-04-26 23:59:59.999000+00:00,bos_up,high,88752.0,897.747500000001,bullish,bullish,94575.7
2025-04-27 23:59:59.999000+00:00,bos_up,high,88752.0,863.3650000000009,bullish,bullish,93697.1
2025-04-28 23:59:59.999000+00:00,bos_up,high,88752.0,882.2325000000008,bullish,bullish,94969.0
2025-04-29 23:59:59.999000+00:00,bos_up,high,88752.0,853.8500000000007,bullish,bullish,94200.1
2025-04-30 23:59:59.999000+00:00,bos_up,high,88752.0,851.5700000000005,bullish,bullish,94125.1
2025-05-01 23:59:59.999000+00:00,bos_up,high,88752.0,890.5650000000004,bullish,bullish,96423.3
2025-05-02 23:59:59.999000+00:00,bos_up,high,88752.0,909.1225000000002,bullish,bullish,96831.2
2025-05-03 23:59:59.999000+00:00,bos_up,high,88752.0,906.2624999999999,bullish,bullish,95803.3
2025-05-04 23:59:59.999000+00:00,bos_up,high,88752.0,925.4275,bullish,bullish,94230.2
2025-05-05 23:59:59.999000+00:00,bos_up,high,88752.0,885.4725000000002,bullish,bullish,94696.7
2025-05-08 23:59:59.999000+00:00,bos_up,high,97865.4,898.345,bullish,bullish,103228.1
2025-05-09 23:59:59.999000+00:00,bos_up,high,97865.4,877.1299999999999,bullish,bullish,102941.9
2025-05-10 23:59:59.999000+00:00,bos_up,high,97865.4,899.4299999999998,bullish,bullish,104788.8
2025-05-11 23:59:59.999000+00:00,bos_up,high,97865.4,897.7674999999998,bullish,bullish,104072.7
2025-05-12 23:59:59.999000+00:00,bos_up,high,97865.4,955.425,bullish,bullish,102739.3
2025-05-13 23:59:59.999000+00:00,bos_up,high,97865.4,1000.4625,bullish,bullish,104082.0
2025-05-14 23:59:59.999000+00:00,bos_up,high,97865.4,986.5775,bullish,bullish,103458.1
2025-05-15 23:59:59.999000+00:00,bos_up,high,97865.4,976.3449999999999,bullish,bullish,103714.5
2025-05-16 23:59:59.999000+00:00,bos_up,high,97865.4,973.3350000000002,bullish,bullish,103412.2
2025-05-17 23:59:59.999000+00:00,bos_up,high,97865.4,972.0350000000001,bullish,bullish,103079.6
2025-05-18 23:59:59.999000+00:00,bos_up,high,97865.4,1007.72,bullish,bullish,106407.6
2025-05-19 23:59:59.999000+00:00,bos_up,high,97865.4,1091.6075,bullish,bullish,105531.6
2025-05-20 23:59:59.999000+00:00,bos_up,high,97865.4,1082.2275,bullish,bullish,106800.1
2025-05-21 23:59:59.999000+00:00,bos_up,high,97865.4,1152.4925000000003,bullish,bullish,109609.5
2025-05-22 23:59:59.999000+00:00,bos_up,high,97865.4,1035.8000000000004,bullish,bullish,111662.7
2025-05-23 23:59:59.999000+00:00,bos_up,high,97865.4,1108.6875000000002,bullish,bullish,107271.5
2025-05-24 23:59:59.999000+00:00,bos_up,high,97865.4,1118.39,bullish,bullish,107698.9
2025-05-25 23:59:59.999000+00:00,bos_up,high,97865.4,1146.4250000000002,bullish,bullish,108955.9
2025-05-26 23:59:59.999000+00:00,bos_up,high,97865.4,1061.3825,bullish,bullish,109386.8
2025-05-27 23:59:59.999000+00:00,bos_up,high,97865.4,1054.2025,bullish,bullish,108889.3
2025-07-10 23:59:59.999000+00:00,bos_up,high,110484.0,865.1174999999996,bullish,bullish,115979.2
2025-07-11 23:59:59.999000+00:00,bos_up,high,110484.0,923.1974999999999,bullish,bullish,117500.0
2025-07-12 23:59:59.999000+00:00,bos_up,high,110484.0,936.7849999999997,bullish,bullish,117389.3
2025-07-13 23:59:59.999000+00:00,bos_up,high,110484.0,964.3924999999999,bullish,bullish,119038.3
2025-07-14 23:59:59.999000+00:00,bos_up,high,110484.0,1022.8899999999998,bullish,bullish,119816.5
2025-07-15 23:59:59.999000+00:00,bos_up,high,110484.0,1070.9899999999998,bullish,bullish,117738.5
2025-07-16 23:59:59.999000+00:00,bos_up,high,110484.0,1031.0524999999998,bullish,bullish,118590.7
2025-07-17 23:59:59.999000+00:00,bos_up,high,110484.0,1069.4349999999997,bullish,bullish,119176.6
2025-08-25 23:59:59.999000+00:00,choch_down,low,111910.0,1225.4599999999994,bullish,bearish,110064.0
2025-08-29 23:59:59.999000+00:00,bos_down,low,111910.0,1146.2675,bearish,bearish,108332.4
2025-08-30 23:59:59.999000+00:00,bos_down,low,111910.0,1167.0475,bearish,bearish,108757.9
2025-08-31 23:59:59.999000+00:00,bos_down,low,111910.0,1166.61,bearish,bearish,108208.4
2025-09-01 23:59:59.999000+00:00,bos_down,low,111910.0,1160.8325,bearish,bearish,109187.9
2025-10-02 23:59:59.999000+00:00,choch_up,high,117875.2,884.4725000000005,bearish,bullish,120481.3
2025-10-03 23:59:59.999000+00:00,bos_up,high,117875.2,943.0500000000003,bullish,bullish,122182.7
2025-10-04 23:59:59.999000+00:00,bos_up,high,117875.2,958.8725000000005,bullish,bullish,122343.2
2025-10-05 23:59:59.999000+00:00,bos_up,high,117875.2,1037.5925000000007,bullish,bullish,123426.7
2025-10-06 23:59:59.999000+00:00,bos_up,high,117875.2,1020.4575000000004,bullish,bullish,124628.5
2025-10-07 23:59:59.999000+00:00,bos_up,high,117875.2,1088.7650000000003,bullish,bullish,121286.5
2025-10-08 23:59:59.999000+00:00,bos_up,high,117875.2,1093.8775000000005,bullish,bullish,123237.5
2025-10-09 23:59:59.999000+00:00,bos_up,high,117875.2,1075.8600000000006,bullish,bullish,121579.3
2025-11-04 23:59:59.999000+00:00,choch_down,low,106360.3,1274.085,bullish,bearish,101450.3
2025-11-05 23:59:59.999000+00:00,bos_down,low,106360.3,1343.7900000000004,bearish,bearish,103837.0
2025-11-06 23:59:59.999000+00:00,bos_down,low,106360.3,1348.6575000000005,bearish,bearish,101305.6
2025-11-07 23:59:59.999000+00:00,bos_down,low,106360.3,1409.5250000000003,bearish,bearish,103305.2
2025-11-08 23:59:59.999000+00:00,bos_down,low,106360.3,1426.2825000000005,bearish,bearish,102269.3
2025-11-09 23:59:59.999000+00:00,bos_down,low,106360.3,1421.7400000000005,bearish,bearish,104670.6
2025-11-14 23:59:59.999000+00:00,bos_down,low,98909.7,1537.1000000000004,bearish,bearish,94544.9
2025-11-15 23:59:59.999000+00:00,bos_down,low,98909.7,1563.8650000000005,bearish,bearish,95560.3
2025-11-16 23:59:59.999000+00:00,bos_down,low,98909.7,1609.6175,bearish,bearish,94221.7
2025-11-17 23:59:59.999000+00:00,bos_down,low,98909.7,1593.3975000000003,bearish,bearish,92169.7
2025-11-18 23:59:59.999000+00:00,bos_down,low,98909.7,1503.4975000000004,bearish,bearish,92916.9
2025-11-19 23:59:59.999000+00:00,bos_down,low,98909.7,1473.3100000000004,bearish,bearish,91508.9
2025-11-20 23:59:59.999000+00:00,bos_down,low,98909.7,1551.1000000000004,bearish,bearish,86601.3
2025-11-21 23:59:59.999000+00:00,bos_down,low,98909.7,1600.9675000000002,bearish,bearish,85093.5
2025-11-22 23:59:59.999000+00:00,bos_down,low,98909.7,1605.2225,bearish,bearish,84689.4
2025-11-23 23:59:59.999000+00:00,bos_down,low,98909.7,1588.6725000000001,bearish,bearish,86807.7
2025-11-24 23:59:59.999000+00:00,bos_down,low,98909.7,1625.9425000000003,bearish,bearish,88247.1
2026-01-14 23:59:59.999000+00:00,choch_up,high,94760.3,857.6700000000001,bearish,bullish,96907.9
2026-01-25 23:59:59.999000+00:00,choch_down,low,89242.0,921.8225000000001,bullish,bearish,86628.9
2026-01-26 23:59:59.999000+00:00,bos_down,low,89242.0,920.5450000000004,bearish,bearish,88300.6
2026-01-29 23:59:59.999000+00:00,bos_down,low,86021.7,884.8550000000002,bearish,bearish,84604.7
2026-01-30 23:59:59.999000+00:00,bos_down,low,86021.7,937.5225000000002,bearish,bearish,84211.4
2026-01-31 23:59:59.999000+00:00,bos_down,low,86021.7,1139.9000000000003,bearish,bearish,78706.8
2026-02-01 23:59:59.999000+00:00,bos_down,low,86021.7,1185.2275000000004,bearish,bearish,76931.5
2026-02-02 23:59:59.999000+00:00,bos_down,low,86021.7,1258.7750000000003,bearish,bearish,78692.5
2026-02-03 23:59:59.999000+00:00,bos_down,low,86021.7,1289.1750000000004,bearish,bearish,75732.4
2026-02-04 23:59:59.999000+00:00,bos_down,low,86021.7,1332.1875000000002,bearish,bearish,73137.4
2026-02-05 23:59:59.999000+00:00,bos_down,low,86021.7,1562.7100000000005,bearish,bearish,62868.1
2026-02-06 23:59:59.999000+00:00,bos_down,low,86021.7,1793.9450000000002,bearish,bearish,70544.5
2026-02-07 23:59:59.999000+00:00,bos_down,low,86021.7,1885.5200000000004,bearish,bearish,69254.2
2026-02-08 23:59:59.999000+00:00,bos_down,low,86021.7,1890.4300000000003,bearish,bearish,70288.1
2026-02-09 23:59:59.999000+00:00,bos_down,low,86021.7,1910.2374999999997,bearish,bearish,70110.5
2026-03-04 23:59:59.999000+00:00,choch_up,high,71434.9,1167.0725000000002,bearish,bullish,72641.4
