window,category,symbol,direction,signal_date,entry_time,exit_time,hold_hours,entry_price,exit_price,tp_price,sl_price,tp_pct,sl_pct,exit_reason,resolution_level,pnl_pct,gross_pnl_pct,fee_drag_pct,leverage,size_multiplier,max_holding_hours,metadata
OOS2_BEAR25,oos2,APT/USDT,LONG,2025-10-04T08:59:59.999000+00:00,2025-10-04T09:00:14.999000+00:00,2025-10-04T10:00:00+00:00,1.0,5.4514,5.347823399999999,5.6749073999999995,5.347823399999999,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 20.21, ""rsi"": 55.14, ""atr_ratio"": 1.104, ""pullback_depth"": 1.513, ""mom_slope"": 0.002217, ""reclaim_strength"": 1.446}"
OOS2_BEAR25,oos2,BNB/USDT,LONG,2025-10-05T10:29:59.999000+00:00,2025-10-05T10:30:14.999000+00:00,2025-10-06T06:29:59.999000+00:00,20.0,1161.82,1209.4546199999997,1209.4546199999997,1139.74542,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.93, ""rsi"": 50.9, ""atr_ratio"": 0.894, ""pullback_depth"": 0.602, ""mom_slope"": 0.434463, ""reclaim_strength"": 0.733}"
OOS2_BEAR25,oos2,WIF/USDT,SHORT,2025-10-07T06:29:59.999000+00:00,2025-10-07T06:30:14.999000+00:00,2025-10-07T08:44:59.999000+00:00,2.25,0.7922,0.7676418,0.7676418,0.8032908,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000282, ""rsi"": 33.8, ""atr_ratio"": 0.91, ""sq_count"": 7.5}"
OOS3_OCT25_HV,oos3,WIF/USDT,LONG,2025-10-14T04:29:59.999000+00:00,2025-10-14T04:30:14.999000+00:00,2025-10-14T05:00:00+00:00,0.5,0.5876,0.5764356,0.6116916,0.5764356,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 19.82, ""rsi"": 53.16, ""atr_ratio"": 0.761, ""pullback_depth"": 0.404, ""mom_slope"": 0.000632, ""reclaim_strength"": 0.501}"
OOS3_OCT25_HV,oos3,SOL/USDT,LONG,2025-10-14T05:14:59.999000+00:00,2025-10-14T05:15:14.999000+00:00,2025-10-14T06:00:00+00:00,0.75,203.58,199.71198,211.92678,199.71198,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 10.02, ""rsi"": 52.57, ""atr_ratio"": 0.788, ""pullback_depth"": 0.649, ""mom_slope"": 0.217233, ""reclaim_strength"": 0.793}"
OOS3_OCT25_HV,oos3,RENDER/USDT,LONG,2025-10-14T05:14:59.999000+00:00,2025-10-14T05:15:14.999000+00:00,2025-10-14T06:00:00+00:00,0.75,2.948,2.891988,3.0688679999999997,2.891988,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 18.67, ""rsi"": 53.15, ""atr_ratio"": 0.785, ""pullback_depth"": 0.899, ""mom_slope"": 0.002632, ""reclaim_strength"": 0.496}"
OOS3_OCT25_HV,oos3,ENA/USDT,LONG,2025-10-15T14:14:59.999000+00:00,2025-10-15T14:15:14.999000+00:00,2025-10-15T15:00:00+00:00,0.75,0.4539,0.4452759,0.4725099,0.4452759,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 23.7, ""rsi"": 53.67, ""atr_ratio"": 0.895, ""pullback_depth"": 0.679, ""mom_slope"": 0.00031, ""reclaim_strength"": 1.882}"
OOS5_NOV25_BEAR_W2,oos5,ALGO/USDT,LONG,2025-11-10T00:29:59.999000+00:00,2025-11-10T00:30:14.999000+00:00,2025-11-10T09:29:59.999000+00:00,9.0,0.1786,0.1859226,0.1859226,0.17520660000000002,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 13.46, ""rsi"": 52.4, ""atr_ratio"": 0.885, ""pullback_depth"": 0.097, ""mom_slope"": 0.000117, ""reclaim_strength"": 1.888}"
OOS5_NOV25_BEAR_W2,oos5,WIF/USDT,LONG,2025-11-10T15:44:59.999000+00:00,2025-11-10T15:45:14.999000+00:00,2025-11-10T16:44:59.999000+00:00,1.0,0.4939,0.4845159,0.5141498999999999,0.4845159,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 10.48, ""rsi"": 54.12, ""atr_ratio"": 0.833, ""pullback_depth"": 0.647, ""mom_slope"": 0.000102, ""reclaim_strength"": 1.427}"
OOS5_NOV25_BEAR_W2,oos5,RENDER/USDT,SHORT,2025-11-11T20:44:59.999000+00:00,2025-11-11T20:45:14.999000+00:00,2025-11-12T00:14:59.999000+00:00,3.5,2.376,2.3023439999999997,2.3023439999999997,2.409264,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.001352, ""rsi"": 34.3, ""atr_ratio"": 1.07, ""sq_count"": 7.75}"
OOS5_NOV25_BEAR_W2,oos5,ENA/USDT,SHORT,2025-11-14T21:44:59.999000+00:00,2025-11-14T21:45:14.999000+00:00,2025-11-14T23:14:59.999000+00:00,1.5,0.2815,0.27277349999999995,0.27277349999999995,0.285441,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000134, ""rsi"": 43.7, ""atr_ratio"": 1.0, ""sq_count"": 8.25}"
OOS3_NOV25_CRASH,oos3,WIF/USDT,SHORT,2025-11-17T13:14:59.999000+00:00,2025-11-17T13:15:14.999000+00:00,2025-11-17T14:29:59.999000+00:00,1.25,0.4089,0.39622409999999997,0.39622409999999997,0.4146246,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000159, ""rsi"": 34.8, ""atr_ratio"": 0.68, ""sq_count"": 8.0}"
OOS2_CHOP25,oos2,AVAX/USDT,SHORT,2025-11-28T11:14:59.999000+00:00,2025-11-28T11:15:14.999000+00:00,2025-11-28T15:44:59.999000+00:00,4.5,15.009,15.219126000000001,14.543721,15.219126000000001,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.00108, ""rsi"": 32.6, ""atr_ratio"": 1.05, ""sq_count"": 11.0}"
OOS2_CHOP25,oos2,AVAX/USDT,SHORT,2025-11-29T06:59:59.999000+00:00,2025-11-29T07:00:14.999000+00:00,2025-11-29T20:14:59.999000+00:00,13.25,14.779,14.320851,14.320851,14.985906,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.001694, ""rsi"": 33.9, ""atr_ratio"": 0.65, ""sq_count"": 9.75}"
OOS2_CHOP25,oos2,ETH/USDT,SHORT,2025-11-29T18:14:59.999000+00:00,2025-11-29T18:15:14.999000+00:00,2025-11-30T01:14:59.999000+00:00,7.0,2970.0,3011.58,2877.93,3011.58,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.676459, ""rsi"": 32.4, ""atr_ratio"": 1.48, ""sq_count"": 7.0}"
OOS2_CAPIT26,oos2,AVAX/USDT,SHORT,2026-01-30T21:59:59.999000+00:00,2026-01-30T22:00:14.999000+00:00,2026-01-31T07:44:59.999000+00:00,9.75,10.928,10.589232,10.589232,11.080992,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.002462, ""rsi"": 49.8, ""atr_ratio"": 1.15, ""sq_count"": 7.5}"
OOS2_CAPIT26,oos2,LINK/USDT,SHORT,2026-01-30T21:59:59.999000+00:00,2026-01-30T22:00:14.999000+00:00,2026-01-31T08:29:59.999000+00:00,10.5,10.805,10.470044999999999,10.470044999999999,10.95627,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.00041, ""rsi"": 49.4, ""atr_ratio"": 1.21, ""sq_count"": 7.25}"
OOS2_CAPIT26,oos2,ADA/USDT,SHORT,2026-01-30T21:59:59.999000+00:00,2026-01-30T22:00:14.999000+00:00,2026-01-31T04:44:59.999000+00:00,6.75,0.3249,0.3148281,0.3148281,0.32944860000000004,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -4.9e-05, ""rsi"": 46.9, ""atr_ratio"": 1.23, ""sq_count"": 7.0}"
OOS2_CAPIT26,oos2,WIF/USDT,SHORT,2026-02-04T13:59:59.999000+00:00,2026-02-04T14:00:14.999000+00:00,2026-02-04T18:44:59.999000+00:00,4.75,0.247,0.250458,0.239343,0.250458,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000107, ""rsi"": 33.1, ""atr_ratio"": 0.86, ""sq_count"": 7.75}"
OOS5_FEB26_FLAT_BEAR_W1,oos5,NEAR/USDT,SHORT,2026-02-14T06:44:59.999000+00:00,2026-02-14T06:45:14.999000+00:00,2026-02-14T08:14:59.999000+00:00,1.5,1.018,1.032252,0.986442,1.032252,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000391, ""rsi"": 37.8, ""atr_ratio"": 0.77, ""sq_count"": 7.25}"
OOS5_FEB26_FLAT_BEAR_W1,oos5,NEAR/USDT,LONG,2026-02-15T04:14:59.999000+00:00,2026-02-15T04:15:14.999000+00:00,2026-02-15T08:44:59.999000+00:00,4.5,1.087,1.066347,1.131567,1.066347,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.27, ""rsi"": 57.41, ""atr_ratio"": 1.175, ""pullback_depth"": 0.983, ""mom_slope"": 0.000573, ""reclaim_strength"": 2.313}"
OOS5_FEB26_FLAT_BEAR_W1,oos5,DOGE/USDT,SHORT,2026-02-17T05:44:59.999000+00:00,2026-02-17T05:45:14.999000+00:00,2026-02-17T14:44:59.999000+00:00,9.0,0.09959,0.10098425999999999,0.09650270999999999,0.10098425999999999,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -4.4e-05, ""rsi"": 32.7, ""atr_ratio"": 0.7, ""sq_count"": 8.75}"
OOS5_FEB26_FLAT_BEAR_W2,oos5,ALGO/USDT,SHORT,2026-02-21T06:44:59.999000+00:00,2026-02-21T06:45:14.999000+00:00,2026-02-21T09:29:59.999000+00:00,2.75,0.0899,0.09115859999999999,0.08711309999999998,0.09115859999999999,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -1.2e-05, ""rsi"": 41.2, ""atr_ratio"": 0.54, ""sq_count"": 7.5}"
OOS5_FEB26_FLAT_BEAR_W2,oos5,INJ/USDT,LONG,2026-02-21T06:59:59.999000+00:00,2026-02-21T07:00:14.999000+00:00,2026-02-21T09:14:59.999000+00:00,2.25,3.42,3.5602199999999997,3.5602199999999997,3.3550199999999997,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 10.01, ""rsi"": 52.37, ""atr_ratio"": 0.884, ""pullback_depth"": 0.174, ""mom_slope"": 0.002521, ""reclaim_strength"": 0.724}"
OOS5_FEB26_FLAT_BEAR_W2,oos5,NEAR/USDT,SHORT,2026-02-24T14:29:59.999000+00:00,2026-02-24T14:30:14.999000+00:00,2026-02-24T15:00:00+00:00,0.5,0.959,0.972426,0.929271,0.972426,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000469, ""rsi"": 35.0, ""atr_ratio"": 0.93, ""sq_count"": 7.5}"
OOS5_FEB26_FLAT_BEAR_W2,oos5,ALGO/USDT,SHORT,2026-02-26T12:44:59.999000+00:00,2026-02-26T12:45:14.999000+00:00,2026-02-26T16:59:59.999000+00:00,4.25,0.0902,0.0874038,0.0874038,0.0914628,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -1.1e-05, ""rsi"": 49.9, ""atr_ratio"": 0.63, ""sq_count"": 7.25}"
OOS5_FEB26_FLAT_BEAR_W2,oos5,ENA/USDT,LONG,2026-02-27T11:14:59.999000+00:00,2026-02-27T11:15:14.999000+00:00,2026-02-27T12:00:00+00:00,0.75,0.1066,0.1045746,0.11097059999999999,0.1045746,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.75, ""rsi"": 49.78, ""atr_ratio"": 0.89, ""pullback_depth"": 0.023, ""mom_slope"": 2.9e-05, ""reclaim_strength"": 0.998}"
OOS26_W1,holdout,APT/USDT,LONG,2026-03-03T09:14:59.999000+00:00,2026-03-03T09:15:14.999000+00:00,2026-03-03T10:00:00+00:00,0.75,0.9796,0.9609876,1.0197635999999999,0.9609876,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.21, ""rsi"": 52.88, ""atr_ratio"": 1.146, ""pullback_depth"": 0.27, ""mom_slope"": 0.000413, ""reclaim_strength"": 0.99}"
OOS26_W1,holdout,NEAR/USDT,LONG,2026-03-04T08:44:59.999000+00:00,2026-03-04T08:45:14.999000+00:00,2026-03-04T11:44:59.999000+00:00,3.0,1.37,1.34397,1.42617,1.34397,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 15.31, ""rsi"": 51.46, ""atr_ratio"": 0.858, ""pullback_depth"": 0.671, ""mom_slope"": 0.000188, ""reclaim_strength"": 0.309}"
OOS26_W1,holdout,ENA/USDT,LONG,2026-03-04T23:44:59.999000+00:00,2026-03-04T23:45:14.999000+00:00,2026-03-05T15:14:59.999000+00:00,15.5,0.1173,0.1150713,0.12210929999999999,0.1150713,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 13.43, ""rsi"": 53.48, ""atr_ratio"": 1.03, ""pullback_depth"": 0.275, ""mom_slope"": 0.000103, ""reclaim_strength"": 1.478}"
OOS26_W1,holdout,DOGE/USDT,SHORT,2026-03-06T09:29:59.999000+00:00,2026-03-06T09:30:14.999000+00:00,2026-03-07T14:14:59.999000+00:00,28.75,0.09254,0.08967125999999999,0.08967125999999999,0.09383556,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -1.6e-05, ""rsi"": 33.0, ""atr_ratio"": 0.81, ""sq_count"": 7.0}"
OOS26_W2,holdout,NEAR/USDT,SHORT,2026-03-08T06:29:59.999000+00:00,2026-03-08T06:30:14.999000+00:00,2026-03-08T08:44:59.999000+00:00,2.25,1.195,1.21173,1.157955,1.21173,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.00028, ""rsi"": 33.1, ""atr_ratio"": 1.04, ""sq_count"": 7.5}"
OOS26_W2,holdout,ALGO/USDT,SHORT,2026-03-12T01:14:59.999000+00:00,2026-03-12T01:15:14.999000+00:00,2026-03-12T12:44:59.999000+00:00,11.5,0.0858,0.0870012,0.0831402,0.0870012,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -2.5e-05, ""rsi"": 37.4, ""atr_ratio"": 0.71, ""sq_count"": 7.5}"
OOS26_W2,holdout,NEAR/USDT,SHORT,2026-03-12T03:29:59.999000+00:00,2026-03-12T03:30:14.999000+00:00,2026-03-12T06:59:59.999000+00:00,3.5,1.285,1.3029899999999999,1.2451649999999999,1.3029899999999999,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000671, ""rsi"": 37.6, ""atr_ratio"": 0.9, ""sq_count"": 7.75}"
OOS26_W2,holdout,ENA/USDT,SHORT,2026-03-12T03:59:59.999000+00:00,2026-03-12T04:00:14.999000+00:00,2026-03-12T08:29:59.999000+00:00,4.5,0.1037,0.1051518,0.1004853,0.1051518,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -4.6e-05, ""rsi"": 35.4, ""atr_ratio"": 0.82, ""sq_count"": 7.75}"
OOS26_W3,holdout,AVAX/USDT,SHORT,2026-03-17T23:29:59.999000+00:00,2026-03-17T23:30:14.999000+00:00,2026-03-18T12:14:59.999000+00:00,12.75,10.235,9.917715,9.917715,10.37829,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.001284, ""rsi"": 41.1, ""atr_ratio"": 0.82, ""sq_count"": 10.25}"
OOS26_W3,holdout,WIF/USDT,LONG,2026-03-18T00:59:59.999000+00:00,2026-03-18T01:00:14.999000+00:00,2026-03-18T11:44:59.999000+00:00,10.75,0.1873,0.1837413,0.19497929999999997,0.1837413,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 12.75, ""rsi"": 51.28, ""atr_ratio"": 0.937, ""pullback_depth"": 0.693, ""mom_slope"": 2.5e-05, ""reclaim_strength"": 0.315}"
